SaleID,SalesDate,ProductID,StoreID,CustomerId,quantity,DiscountPercent,TotalSaleAmount,TotalCostPrice
SL004678,02-Jun-26,P00079,S0064,C00631,7,15,4694.55,4599
SL004892,21-Mar-22,P00079,S0022,C00882,8,5,5996.4,5256
SL004360,29-Jan-25,P00079,S0036,C00761,5,5,3747.75,3285
SL003891,17-Oct-20,P00079,S0047,C00577,8,10,5680.8,5256
SL004651,29-May-24,P00079,S0052,C00117,7,15,4694.55,4599
SL000728,17-Jun-21,P00079,S0008,C00124,9,0,7101,5913
SL000106,02-Jan-25,P00080,S0100,C00018,7,0,3633,2793
SL004862,25-Jun-23,P00080,S0041,C00980,4,0,2076,1596
SL004074,13-Jul-24,P00080,S0020,C00857,9,10,4203.9,3591
SL000087,03-Feb-26,P00080,S0031,C00940,4,20,1660.8,1596
SL004941,11-Jun-23,P00081,S0035,C00912,10,5,20225.5,16760
SL003617,16-Aug-25,P00081,S0100,C00865,3,0,6387,5028
SL002477,01-Feb-24,P00081,S0075,C00592,5,0,10645,8380
SL000227,09-Oct-20,P00081,S0003,C00077,5,10,9580.5,8380
SL001144,04-Mar-23,P00081,S0078,C00213,3,10,5748.3,5028
SL004316,03-Oct-21,P00081,S0036,C00551,6,10,11496.6,10056
SL004350,05-Jul-25,P00081,S0031,C00120,3,20,5109.6,5028
SL003058,08-Nov-25,P00082,S0096,C00243,3,15,4867.95,4974
SL004800,16-Apr-25,P00082,S0045,C00321,6,0,11454,9948
SL001316,27-Dec-21,P00082,S0052,C00968,9,0,17181,14922
SL003246,30-Aug-23,P00082,S0063,C00728,4,5,7254.2,6632
SL001490,29-Dec-24,P00082,S0003,C00405,5,10,8590.5,8290
SL000857,19-Dec-21,P00082,S0017,C00423,7,0,13363,11606
SL004837,02-May-25,P00083,S0079,C00196,6,0,13134,10050
SL001883,10-Feb-26,P00083,S0084,C00025,4,5,8318.2,6700
SL003267,21-May-26,P00083,S0099,C00944,1,5,2079.55,1675
SL000237,28-Mar-26,P00083,S0031,C00603,4,20,7004.8,6700
SL000740,11-May-24,P00083,S0076,C00020,8,15,14885.2,13400
SL003443,20-Sep-25,P00084,S0068,C00407,10,5,6165.5,4980
SL000950,05-Jan-24,P00084,S0056,C00410,6,0,3894,2988
SL003141,08-Jul-20,P00084,S0038,C00941,5,10,2920.5,2490
SL003543,15-Feb-25,P00084,S0035,C00157,6,20,3115.2,2988
SL004063,22-Jul-22,P00085,S0060,C00216,9,10,14814.9,13221
SL002067,12-Jan-25,P00085,S0082,C00700,7,20,10242.4,10283
SL000397,02-Jan-26,P00085,S0059,C00759,4,20,5852.8,5876
SL001715,20-Jan-23,P00085,S0010,C00801,6,0,10974,8814
SL003534,26-Jan-26,P00086,S0057,C00501,2,15,3007.3,2744
SL000128,12-Sep-25,P00086,S0001,C00469,4,0,7076,5488
SL000753,18-Apr-25,P00086,S0022,C00895,4,0,7076,5488
SL003018,09-Oct-20,P00086,S0081,C00665,4,20,5660.8,5488
SL002712,18-Feb-24,P00086,S0091,C00179,9,25,11940.75,12348
SL003949,07-Dec-23,P00087,S0089,C00991,8,10,7768.8,6240
SL004432,21-Aug-25,P00087,S0046,C00251,9,5,9225.45,7020
SL002895,28-Jun-25,P00087,S0083,C00075,5,5,5125.25,3900
SL003632,09-Feb-23,P00087,S0025,C00601,7,5,7175.35,5460
SL002020,16-Jul-25,P00087,S0056,C00947,10,10,9711,7800
SL000307,24-May-24,P00087,S0079,C00100,7,20,6042.4,5460
SL002172,24-Feb-26,P00087,S0028,C00690,10,20,8632,7800
SL002741,15-Aug-25,P00087,S0053,C00895,10,15,9171.5,7800
SL001646,21-Jun-26,P00088,S0035,C00828,3,10,5073.3,4599
SL003889,01-Oct-21,P00088,S0060,C00682,7,15,11180.05,10731
SL003416,18-Dec-25,P00089,S0064,C00832,1,0,1009,806
SL003404,05-Apr-26,P00089,S0050,C00906,8,0,8072,6448
SL002507,30-Aug-25,P00089,S0087,C00331,2,5,1917.1,1612
SL004430,10-Apr-26,P00089,S0029,C00686,7,5,6709.85,5642
SL001098,01-Nov-23,P00089,S0016,C00700,10,25,7567.5,8060
SL004688,30-Jul-25,P00089,S0090,C00179,9,15,7718.85,7254
SL003352,02-Mar-23,P00090,S0092,C00451,3,10,2481.3,2169
SL001283,05-Jun-26,P00090,S0055,C00914,1,0,919,723
SL001588,02-Feb-26,P00090,S0081,C00868,9,0,8271,6507
SL003787,31-Jan-23,P00090,S0077,C00405,4,10,3308.4,2892
SL002327,15-Dec-25,P00090,S0001,C00233,3,10,2481.3,2169
SL003739,26-Feb-25,P00091,S0046,C00435,2,25,2098.5,2198
SL004246,01-Jul-22,P00091,S0035,C00891,9,25,9443.25,9891
SL000772,20-May-21,P00091,S0038,C00353,7,15,8324.05,7693
SL002881,24-Jun-26,P00091,S0048,C00939,1,10,1259.1,1099
SL003224,28-Aug-24,P00091,S0061,C00152,9,10,11331.9,9891
SL000178,20-Sep-20,P00092,S0029,C00721,4,10,3416.4,2692
SL001130,22-Jan-25,P00092,S0085,C00099,2,20,1518.4,1346
SL000003,01-Apr-26,P00092,S0080,C00544,8,5,7212.4,5384
SL001808,02-Sep-20,P00092,S0047,C00908,6,0,5694,4038
SL004819,12-Sep-20,P00092,S0053,C00726,2,5,1803.1,1346
SL000131,27-Mar-22,P00092,S0079,C00693,2,10,1708.2,1346
SL004702,12-Sep-24,P00092,S0070,C00804,2,10,1708.2,1346
SL003698,15-Sep-24,P00093,S0080,C00125,6,15,9225.9,8574
SL002607,14-May-20,P00093,S0021,C00970,4,5,6874.2,5716
SL001526,07-Jul-22,P00093,S0031,C00023,7,10,11396.7,10003
SL003972,30-Jun-25,P00093,S0096,C00994,1,10,1628.1,1429
SL001566,15-May-26,P00094,S0055,C00398,6,20,7099.2,6288
SL003076,01-Nov-22,P00094,S0023,C00037,6,0,8874,6288
SL001212,30-Nov-21,P00094,S0008,C00576,10,0,14790,10480
SL002414,24-Apr-26,P00094,S0048,C00015,3,0,4437,3144
SL001581,05-Mar-26,P00094,S0003,C00426,2,0,2958,2096
SL002122,06-Feb-22,P00094,S0064,C00580,5,0,7395,5240
SL000896,31-Mar-26,P00095,S0044,C00109,8,5,16028.4,11880
SL002942,01-Dec-25,P00095,S0031,C00527,10,10,18981,14850
SL004590,14-Jul-25,P00095,S0095,C00055,5,25,7908.75,7425
SL000152,04-Jul-24,P00095,S0045,C00445,1,15,1792.65,1485
SL003856,06-Mar-22,P00095,S0019,C00251,3,10,5694.3,4455
SL000481,14-Aug-24,P00095,S0019,C00213,3,0,6327,4455
SL003552,29-Jul-25,P00095,S0067,C00999,4,0,8436,5940
SL004641,16-May-23,P00095,S0066,C00099,9,0,18981,13365
SL002314,21-Oct-25,P00095,S0097,C00333,9,5,18031.95,13365
SL004834,26-Jan-24,P00095,S0070,C00249,9,5,18031.95,13365
SL001059,24-Feb-24,P00096,S0008,C00358,6,10,7824.6,7464
SL004987,12-Apr-26,P00096,S0007,C00865,4,15,4926.6,4976
SL000351,04-Apr-26,P00097,S0043,C00414,10,0,8290,5880
SL000927,26-Dec-21,P00097,S0046,C00451,2,0,1658,1176
SL000601,04-May-26,P00097,S0050,C00280,5,0,4145,2940
SL002998,30-Jul-22,P00097,S0013,C00389,8,5,6300.4,4704
SL001770,04-Jan-23,P00097,S0057,C00795,7,5,5512.85,4116
SL000077,12-May-26,P00097,S0056,C00168,1,25,621.75,588
SL004055,03-Aug-24,P00097,S0089,C00748,7,15,4932.55,4116
SL001219,29-Aug-25,P00097,S0047,C00936,2,0,1658,1176
SL003060,02-Sep-25,P00097,S0042,C00098,1,0,829,588
SL000908,09-May-26,P00098,S0079,C00929,1,5,1338.55,1056
SL002625,20-Jan-24,P00098,S0064,C00408,1,0,1409,1056
SL002919,09-Nov-22,P00098,S0067,C00981,8,0,11272,8448
SL003566,03-Jul-25,P00098,S0001,C00417,1,5,1338.55,1056
SL002858,10-May-21,P00098,S0016,C00205,9,10,11412.9,9504
SL004785,22-May-25,P00098,S0089,C00697,4,25,4227,4224
SL001677,30-Sep-21,P00098,S0035,C00970,2,15,2395.3,2112
SL000426,12-Apr-26,P00099,S0041,C00096,6,20,6475.2,6762
SL001960,28-Sep-23,P00099,S0083,C00875,5,0,6745,5635
SL003867,31-Oct-23,P00099,S0093,C00681,4,15,4586.6,4508
SL004980,02-Nov-25,P00099,S0096,C00015,1,15,1146.65,1127
SL002884,05-May-24,P00099,S0036,C00884,3,5,3844.65,3381
SL004149,21-Apr-22,P00100,S0045,C00342,8,0,10312,8208
SL001719,13-Jul-24,P00100,S0009,C00157,6,5,7347.3,6156
SL001370,03-Dec-25,P00100,S0090,C00486,7,0,9023,7182
SL000090,30-Sep-24,P00100,S0081,C00508,1,0,1289,1026
SL001126,29-Apr-26,P00100,S0041,C00909,4,0,5156,4104
SL002970,21-Sep-23,P00100,S0089,C00356,10,0,12890,10260
SL002747,06-Jul-22,P00100,S0086,C00825,8,0,10312,8208
SL002386,04-Apr-26,P00101,S0054,C00427,9,0,95661,75654
SL004998,19-Aug-21,P00101,S0056,C00912,7,0,74403,58842
SL001901,08-Jun-23,P00101,S0030,C00120,9,5,90877.95,75654
SL001849,23-Nov-23,P00101,S0008,C00936,2,5,20195.1,16812
SL003671,08-Apr-22,P00102,S0023,C00971,1,0,1869,1358
SL002780,30-Apr-25,P00102,S0074,C00825,1,5,1775.55,1358
SL002392,02-Mar-24,P00103,S0049,C00020,8,0,19512,14096
SL001274,13-Mar-25,P00103,S0043,C00133,2,5,4634.1,3524
SL003310,15-Feb-23,P00103,S0072,C00553,8,15,16585.2,14096
SL000934,13-Jan-26,P00103,S0081,C00967,10,20,19512,17620
SL002176,29-Jan-26,P00103,S0014,C00719,4,0,9756,7048
SL002694,03-Aug-21,P00104,S0064,C00709,5,5,18900.25,14165
SL004843,15-Dec-24,P00104,S0082,C00346,4,5,15120.2,11332
SL003361,07-May-26,P00104,S0028,C00392,4,25,11937,11332
SL004161,10-Feb-25,P00104,S0043,C00777,10,15,33821.5,28330
SL003446,02-Feb-26,P00105,S0085,C00519,7,5,45678.85,35553
SL003806,22-Jan-23,P00105,S0092,C00718,10,0,68690,50790
SL003207,26-Apr-26,P00105,S0053,C00575,5,0,34345,25395
SL001231,05-Jan-25,P00105,S0077,C00833,5,10,30910.5,25395
SL002984,24-Aug-25,P00105,S0019,C00028,3,25,15455.25,15237
SL000104,02-Oct-25,P00105,S0035,C00334,5,25,25758.75,25395
SL001979,27-Apr-26,P00106,S0075,C00398,4,0,18236,13196
SL000723,02-Jul-25,P00106,S0037,C00174,7,5,30317.35,23093
SL000262,19-Aug-23,P00106,S0089,C00354,1,0,4559,3299
SL004872,01-Jan-26,P00106,S0056,C00689,8,20,29177.6,26392
SL003538,02-Apr-26,P00107,S0041,C00871,1,10,7559.1,7084
SL002658,18-Jun-25,P00107,S0057,C00998,10,20,67192,70840
SL002341,14-Sep-25,P00107,S0048,C00425,4,20,26876.8,28336
SL004548,08-Nov-23,P00107,S0095,C00511,7,15,49974.05,49588
SL004452,14-Aug-25,P00107,S0065,C00808,3,5,23937.15,21252
SL001663,15-Jan-24,P00107,S0025,C00974,10,0,83990,70840
SL004000,20-Feb-26,P00107,S0095,C00841,5,5,39895.25,35420
SL002494,16-Jun-20,P00107,S0075,C00699,8,10,60472.8,56672
SL000198,26-Jan-26,P00108,S0022,C00018,10,0,20190,14100
SL001100,03-Feb-26,P00108,S0067,C00841,10,5,19180.5,14100
SL004372,21-Jun-26,P00108,S0001,C00520,6,5,11508.3,8460
SL001535,11-Oct-20,P00108,S0090,C00906,5,5,9590.25,7050
SL000258,27-May-25,P00108,S0078,C00106,7,5,13426.35,9870
SL000492,23-Jan-22,P00108,S0009,C00065,8,25,12114,11280
SL002224,17-Mar-25,P00109,S0013,C00264,6,0,73014,53472
SL000738,30-May-26,P00109,S0097,C00857,9,0,109521,80208
SL001358,28-Apr-23,P00109,S0100,C00356,2,0,24338,17824
SL002688,06-Mar-23,P00109,S0020,C00009,5,20,48676,44560
SL001774,27-May-26,P00109,S0025,C00631,4,15,41374.6,35648
SL003220,21-Dec-24,P00110,S0027,C00151,8,10,68752.8,55288
SL003112,02-Jan-24,P00110,S0093,C00661,3,25,21485.25,20733
SL000203,10-Aug-25,P00111,S0004,C00093,7,10,50960.7,40852
SL003109,05-Aug-25,P00111,S0030,C00789,9,0,72801,52524
SL001537,04-Mar-25,P00111,S0024,C00935,3,5,23053.65,17508
SL002405,26-Jan-22,P00111,S0045,C00251,10,10,72801,58360
SL001574,24-Aug-23,P00111,S0059,C00525,3,15,20626.95,17508
SL003001,01-Oct-24,P00112,S0082,C00931,3,15,12645.45,12705
SL002677,18-May-26,P00112,S0051,C00082,4,5,18844.2,16940
SL003293,11-May-23,P00112,S0040,C00445,7,5,32977.35,29645
SL000398,18-Jun-25,P00113,S0030,C00476,9,15,49640.85,41769
SL000424,13-Nov-23,P00113,S0032,C00503,1,15,5515.65,4641
SL004119,02-Nov-24,P00113,S0005,C00305,6,0,38934,27846
SL003880,07-Jan-26,P00113,S0083,C00952,4,0,25956,18564
SL003452,17-Oct-25,P00114,S0053,C00284,1,25,8924.25,8503
SL001593,01-Sep-24,P00114,S0074,C00339,7,25,62469.75,59521
SL002166,30-Jan-23,P00114,S0020,C00357,3,25,26772.75,25509
SL003145,20-Feb-26,P00115,S0053,C00177,1,0,9429,7211
SL003603,10-Mar-22,P00115,S0040,C00065,10,10,84861,72110
SL001536,19-Jun-21,P00115,S0100,C00004,8,25,56574,57688
SL003759,06-May-24,P00116,S0001,C00450,4,10,41252.4,34932
SL001874,27-Nov-25,P00116,S0061,C00724,7,5,76202.35,61131
SL001137,21-Feb-26,P00116,S0019,C00345,3,20,27501.6,26199
SL000544,24-Jul-25,P00117,S0082,C00275,2,0,19098,14376
SL001681,30-Oct-23,P00117,S0074,C00720,9,0,85941,64692
SL001672,04-Sep-25,P00117,S0094,C00741,9,10,77346.9,64692
SL003521,22-Jun-26,P00117,S0066,C00550,2,15,16233.3,14376
SL001542,20-Feb-25,P00117,S0032,C00447,9,15,73049.85,64692
SL000348,12-Aug-23,P00118,S0009,C00347,4,20,34652.8,33688
SL002663,27-May-26,P00118,S0074,C00627,8,20,69305.6,67376
SL002316,10-Jun-21,P00119,S0084,C00521,6,0,32334,25824
SL001371,29-Mar-25,P00119,S0037,C00133,6,10,29100.6,25824
SL000874,24-Nov-24,P00119,S0057,C00781,6,20,25867.2,25824
SL002580,26-Jun-25,P00119,S0079,C00509,2,25,8083.5,8608
SL002393,27-Jan-25,P00119,S0080,C00919,9,25,36375.75,38736
SL001925,23-Jul-21,P00119,S0061,C00971,9,15,41225.85,38736
SL000501,05-May-25,P00120,S0097,C00355,3,0,11097,8811
SL000056,11-Feb-22,P00120,S0063,C00825,3,5,10542.15,8811
SL002013,08-Sep-24,P00120,S0029,C00534,2,20,5918.4,5874
SL002915,31-Dec-23,P00121,S0038,C00188,9,10,79533.9,62496
SL004475,08-Sep-23,P00121,S0007,C00128,7,0,68733,48608
SL000176,25-Feb-26,P00121,S0089,C00218,7,10,61859.7,48608
SL004936,02-Mar-25,P00121,S0015,C00070,6,0,58914,41664
SL000557,26-Jul-24,P00122,S0003,C00330,9,20,16768.8,17109
SL003376,28-Mar-23,P00122,S0015,C00389,9,0,20961,17109
SL002892,02-Nov-22,P00123,S0073,C00361,3,0,12927,9504
SL003421,25-Mar-25,P00123,S0077,C00990,8,0,34472,25344
SL003559,18-Dec-25,P00123,S0064,C00378,8,0,34472,25344
SL003786,29-Sep-23,P00123,S0041,C00775,9,10,34902.9,28512
SL001061,02-Apr-25,P00124,S0007,C00182,8,15,60445.2,61560
SL004626,27-May-25,P00124,S0089,C00408,8,0,71112,61560
SL004664,31-Aug-25,P00124,S0060,C00698,1,10,8000.1,7695
SL002226,26-Nov-22,P00124,S0070,C00787,7,25,46667.25,53865
SL003472,18-Jun-23,P00125,S0016,C00685,10,20,31752,31930
SL004184,06-Jun-25,P00125,S0071,C00655,2,5,7541.1,6386
SL002752,21-May-21,P00125,S0022,C00370,5,10,17860.5,15965
SL003497,17-Dec-24,P00125,S0039,C00774,3,10,10716.3,9579
SL002971,14-Jun-25,P00125,S0065,C00956,6,10,21432.6,19158
SL000191,16-Jun-26,P00125,S0071,C00899,7,20,22226.4,22351
SL002651,21-Dec-22,P00125,S0031,C00578,6,0,23814,19158
SL001572,01-Dec-22,P00125,S0088,C00775,9,15,30362.85,28737
SL004897,05-Jun-26,P00126,S0076,C00199,7,0,145523,113848
SL003205,05-Feb-22,P00126,S0041,C00672,5,10,93550.5,81320
SL002740,03-Sep-22,P00126,S0081,C00780,7,10,130970.7,113848
SL003773,28-Jan-23,P00126,S0020,C00844,2,20,33262.4,32528
SL002860,03-Nov-24,P00127,S0062,C00223,7,5,122619.35,105329
SL002121,06-Mar-26,P00127,S0071,C00656,9,0,165951,135423
SL002821,14-Dec-22,P00127,S0062,C00542,5,0,92195,75235
SL002193,25-Jan-26,P00127,S0070,C00417,9,5,157653.45,135423
SL003126,08-Dec-24,P00128,S0100,C00882,6,10,66144.6,53502
SL003843,20-Apr-23,P00128,S0020,C00891,4,5,46546.2,35668
SL003311,22-Mar-20,P00128,S0024,C00721,5,5,58182.75,44585
SL004239,16-Jul-21,P00129,S0073,C00758,10,5,244425.5,208660
SL004570,26-Jun-26,P00129,S0080,C00557,7,10,162092.7,146062
SL004335,07-Apr-26,P00129,S0059,C00740,2,25,38593.5,41732
SL004364,04-Feb-20,P00130,S0002,C00396,8,0,125432,99632
SL004791,13-Jul-23,P00130,S0041,C00208,2,5,29790.1,24908
SL002125,24-Oct-25,P00130,S0099,C00174,8,10,112888.8,99632
SL000578,17-May-26,P00130,S0023,C00629,10,20,125432,124540
SL003180,19-Sep-22,P00131,S0004,C00632,3,0,48837,41964
SL002481,22-Feb-26,P00131,S0076,C00689,8,5,123720.4,111904
SL003242,26-Mar-26,P00131,S0021,C00177,10,20,130232,139880
SL003634,14-Jun-23,P00132,S0012,C00816,8,0,98072,73096
SL001868,03-Feb-26,P00132,S0031,C00630,9,0,110331,82233
SL004563,19-Jan-22,P00132,S0040,C00521,2,0,24518,18274
SL000806,23-Apr-24,P00132,S0037,C00339,3,5,34938.15,27411
SL004152,05-Jun-26,P00132,S0075,C00473,7,20,68650.4,63959
SL004851,30-May-26,P00132,S0039,C00588,4,20,39228.8,36548
SL000482,31-Oct-24,P00132,S0034,C00535,5,25,45971.25,45685
SL000938,22-Jan-24,P00133,S0042,C00455,4,20,59164.8,57268
SL001603,07-Nov-25,P00133,S0041,C00117,5,0,92445,71585
SL001360,01-Jan-26,P00133,S0038,C00003,4,15,62862.6,57268
SL001489,10-Jan-26,P00134,S0003,C00689,3,10,51351.3,39819
SL000240,14-Aug-25,P00134,S0072,C00532,8,20,121721.6,106184
SL001335,15-Jun-25,P00134,S0100,C00221,2,15,32332.3,26546
SL001852,19-Jan-21,P00134,S0080,C00152,3,5,54204.15,39819
SL002413,25-Nov-25,P00134,S0076,C00262,5,0,95095,66365
SL000991,14-May-26,P00134,S0020,C00456,7,10,119819.7,92911
SL003437,17-Dec-25,P00135,S0097,C00687,7,0,173243,147791
SL001865,06-Nov-25,P00135,S0015,C00456,5,10,111370.5,105565
SL003641,27-Dec-25,P00135,S0053,C00449,2,10,44548.2,42226
SL002669,05-Nov-25,P00135,S0047,C00658,2,20,39598.4,42226
SL000082,26-Jun-26,P00136,S0062,C00350,10,0,336390,234430
SL004792,15-Mar-25,P00136,S0100,C00009,1,10,30275.1,23443
SL001732,13-Apr-26,P00136,S0026,C00750,10,15,285931.5,234430
SL004053,01-Apr-26,P00136,S0010,C00708,8,15,228745.2,187544
SL000822,02-Dec-22,P00136,S0025,C00265,2,10,60550.2,46886
SL002679,31-Jan-22,P00136,S0006,C00173,10,15,285931.5,234430
SL001873,03-Sep-23,P00137,S0021,C00595,6,5,218361.3,180294
SL003722,25-Jul-20,P00137,S0060,C00489,5,5,181967.75,150245
SL000599,15-Apr-26,P00137,S0070,C00630,5,10,172390.5,150245
SL001585,11-Aug-24,P00138,S0096,C00670,6,5,254271.3,208614
SL001780,01-Nov-25,P00138,S0045,C00945,3,0,133827,104307
SL000085,03-May-26,P00138,S0061,C00207,4,0,178436,139076
SL003855,21-Dec-21,P00138,S0038,C00286,9,0,401481,312921
SL000193,09-Mar-26,P00138,S0029,C00603,5,0,223045,173845
SL002012,10-Jun-24,P00138,S0042,C00216,4,5,169514.2,139076
SL001991,03-May-25,P00138,S0036,C00378,8,10,321184.8,278152
SL004876,15-Jun-26,P00138,S0008,C00133,9,25,301110.75,312921
SL004883,12-Jun-24,P00138,S0066,C00038,2,25,66913.5,69538
SL000751,29-Nov-24,P00139,S0024,C00283,1,0,9299,6973
SL004095,31-Aug-22,P00139,S0099,C00521,2,20,14878.4,13946
SL004547,30-Dec-25,P00140,S0019,C00223,4,0,125156,106560
SL000600,07-Jun-25,P00140,S0067,C00651,5,25,117333.75,133200
SL003529,02-Oct-25,P00141,S0013,C00495,8,0,93272,81032
SL003703,03-Jan-22,P00141,S0008,C00260,3,5,33228.15,30387
SL002268,18-Jan-25,P00141,S0009,C00386,6,10,62958.6,60774
SL002801,29-Aug-23,P00141,S0067,C00718,7,20,65290.4,70903
SL000680,27-Mar-25,P00142,S0048,C00968,2,5,32051.1,29086
SL003114,20-Jan-24,P00142,S0092,C00216,1,0,16869,14543
SL004137,14-Sep-22,P00142,S0014,C00556,1,0,16869,14543
SL001699,27-Feb-26,P00142,S0071,C00224,4,10,60728.4,58172
SL004320,07-May-25,P00143,S0022,C00323,2,10,76804.2,66334
SL003302,10-May-25,P00143,S0006,C00578,1,0,42669,33167
SL003540,07-Apr-24,P00143,S0097,C00027,5,0,213345,165835
SL004197,28-Jun-26,P00143,S0050,C00504,6,5,243213.3,199002
SL002350,10-Jul-23,P00143,S0023,C00820,8,0,341352,265336
SL001887,11-Oct-24,P00143,S0023,C00698,9,0,384021,298503
SL002652,11-Jan-25,P00143,S0009,C00416,8,10,307216.8,265336
SL002575,09-May-21,P00143,S0033,C00984,3,10,115206.3,99501
SL004211,28-Nov-25,P00143,S0057,C00741,7,25,224012.25,232169
SL001740,19-Dec-23,P00144,S0012,C00084,8,20,286905.6,250736
SL001064,24-Aug-25,P00144,S0099,C00318,3,0,134487,94026
SL002529,04-Mar-24,P00144,S0015,C00876,8,0,358632,250736
SL004809,13-Apr-25,P00144,S0069,C00476,8,0,358632,250736
SL003347,26-Jan-25,P00144,S0090,C00803,6,5,255525.3,188052
SL001443,04-Aug-22,P00144,S0011,C00818,4,5,170350.2,125368
SL004470,10-May-25,P00144,S0043,C00224,4,25,134487,125368
SL002946,20-Apr-26,P00144,S0040,C00826,2,15,76209.3,62684
SL001876,13-May-21,P00144,S0056,C00126,10,15,381046.5,313420
SL004471,11-Aug-25,P00145,S0085,C00518,9,10,253764.9,235989
SL003222,25-Apr-26,P00145,S0090,C00606,2,0,62658,52442
SL002787,06-Jun-24,P00145,S0065,C00703,9,5,267862.95,235989
SL002440,26-Aug-22,P00145,S0072,C00141,9,5,267862.95,235989
SL003165,31-Dec-21,P00145,S0066,C00346,1,5,29762.55,26221
SL004133,17-Jul-22,P00145,S0039,C00951,4,0,125316,104884
SL002697,26-Apr-20,P00145,S0019,C00242,8,25,187974,209768
SL000681,20-Feb-26,P00146,S0018,C00927,8,0,115912,83488
SL004207,27-Feb-26,P00146,S0080,C00955,9,5,123880.95,93924
SL001978,02-Aug-21,P00146,S0052,C00740,9,10,117360.9,93924
SL002090,24-Oct-25,P00147,S0036,C00070,7,10,215579.7,192962
SL003564,02-Jul-25,P00147,S0095,C00362,9,0,307971,248094
SL004201,10-Mar-23,P00147,S0045,C00643,4,5,130032.2,110264
SL004252,03-Sep-25,P00147,S0067,C00365,4,10,123188.4,110264
SL003178,16-Sep-24,P00148,S0098,C00065,7,0,189973,148260
SL003401,30-Mar-24,P00148,S0008,C00999,8,0,217112,169440
SL001710,05-Sep-21,P00148,S0029,C00260,10,25,203542.5,211800
SL001906,18-Sep-23,P00148,S0056,C00278,1,0,27139,21180
SL002577,21-Jun-25,P00149,S0087,C00583,6,15,77973.9,79224
SL000899,19-Jul-25,P00149,S0019,C00351,3,0,45867,39612
SL001177,22-Sep-23,P00149,S0043,C00184,5,0,76445,66020
SL002352,27-Nov-22,P00149,S0085,C00850,8,10,110080.8,105632
SL003592,17-Jan-22,P00150,S0092,C00061,7,0,57673,39753
SL003457,24-Feb-23,P00150,S0087,C00692,9,10,66735.9,51111
SL003709,19-Jun-26,P00150,S0044,C00837,7,10,51905.7,39753
SL002671,27-Feb-22,P00150,S0016,C00084,8,10,59320.8,45432
SL004176,29-Jun-26,P00150,S0034,C00296,8,20,52729.6,45432
SL002009,12-Oct-25,P00150,S0063,C00330,8,15,56025.2,45432
SL000979,10-Jun-26,P00151,S0041,C00325,10,0,42090,34970
SL002848,09-Feb-23,P00151,S0051,C00836,9,0,37881,31473
SL003382,21-Nov-22,P00151,S0098,C00453,8,0,33672,27976
SL003491,13-Jul-24,P00151,S0091,C00820,3,5,11995.65,10491
SL004168,16-Oct-23,P00151,S0078,C00390,7,10,26516.7,24479
SL000268,25-Jul-25,P00151,S0027,C00706,10,10,37881,34970
SL002949,07-Feb-26,P00151,S0062,C00842,10,10,37881,34970
SL000996,02-May-26,P00152,S0045,C00332,4,0,6636,4572
SL001508,15-Jan-21,P00152,S0038,C00404,9,5,14184.45,10287
SL004989,26-Jun-26,P00152,S0051,C00865,9,10,13437.9,10287
SL003332,25-Jan-21,P00152,S0049,C00353,7,10,10451.7,8001
SL001000,12-Nov-23,P00152,S0077,C00921,5,20,6636,5715
SL003993,01-Jul-25,P00152,S0058,C00402,10,25,12442.5,11430
SL004483,15-Feb-21,P00152,S0029,C00464,5,25,6221.25,5715
SL003807,20-Jun-24,P00153,S0076,C00123,1,10,2627.1,2325
SL000080,20-Feb-26,P00153,S0001,C00783,1,20,2335.2,2325
SL000123,19-Jul-25,P00153,S0025,C00471,6,20,14011.2,13950
SL003494,11-Nov-25,P00153,S0041,C00069,10,20,23352,23250
SL003984,10-Feb-20,P00153,S0013,C00294,6,25,13135.5,13950
SL002269,11-Apr-25,P00154,S0021,C00590,10,0,13290,10580
SL004784,27-Jan-23,P00154,S0088,C00496,9,25,8970.75,9522
SL000695,07-Feb-26,P00154,S0095,C00843,1,0,1329,1058
SL000860,11-Jun-21,P00155,S0073,C00747,7,10,17948.7,14280
SL001776,16-Jan-26,P00155,S0023,C00011,2,20,4558.4,4080
SL003462,28-Jun-26,P00155,S0024,C00096,4,25,8547,8160
SL004714,16-Aug-23,P00155,S0061,C00065,3,15,7264.95,6120
SL001485,29-Aug-24,P00155,S0067,C00322,8,15,19373.2,16320
SL001482,05-Oct-25,P00155,S0052,C00088,5,10,12820.5,10200
SL000598,21-Jun-26,P00155,S0041,C00402,2,0,5698,4080
SL003121,04-Apr-24,P00155,S0026,C00382,10,0,28490,20400
SL002689,13-Jul-22,P00156,S0098,C00332,8,5,15724.4,13504
SL002245,07-May-26,P00156,S0070,C00629,7,0,14483,11816
SL002389,16-Jun-26,P00156,S0085,C00769,1,5,1965.55,1688
SL004886,28-Dec-25,P00156,S0060,C00661,1,5,1965.55,1688
SL003756,08-May-24,P00157,S0021,C00411,3,10,1482.3,1212
SL001547,13-May-26,P00157,S0019,C00716,6,15,2799.9,2424
SL001509,18-Oct-24,P00157,S0032,C00755,7,10,3458.7,2828
SL001678,26-May-23,P00157,S0014,C00712,6,0,3294,2424
SL001187,07-Jan-23,P00158,S0085,C00363,2,10,2752.2,2336
SL004406,27-Aug-24,P00158,S0075,C00675,10,25,11467.5,11680
