InventoryID,Date,ProductID,StoreID,OpeningStock,PurchaseQty,SalesQty,ClosingStock
INV00497,04-01-2023,P00097,S0057,28,24,7,45
INV00498,03-08-2024,P00097,S0089,90,18,7,101
INV00499,03-07-2025,P00098,S0001,119,31,1,149
INV00500,10-05-2021,P00098,S0016,52,31,9,74
INV00501,30-09-2021,P00098,S0035,149,31,2,178
INV00502,20-01-2024,P00098,S0064,81,11,1,91
INV00503,09-11-2022,P00098,S0067,37,39,8,68
INV00504,09-05-2026,P00098,S0079,147,4,1,150
INV00505,22-05-2025,P00098,S0089,72,32,4,100
INV00506,05-05-2024,P00099,S0036,147,15,3,159
INV00507,12-04-2026,P00099,S0041,97,27,6,118
INV00508,28-09-2023,P00099,S0083,123,29,5,147
INV00509,31-10-2023,P00099,S0093,137,12,4,145
INV00510,02-11-2025,P00099,S0096,138,36,1,173
INV00511,13-07-2024,P00100,S0009,80,6,6,80
INV00512,29-04-2026,P00100,S0041,64,0,4,60
INV00513,21-04-2022,P00100,S0045,144,16,8,152
INV00514,30-09-2024,P00100,S0081,95,31,1,125
INV00515,06-07-2022,P00100,S0086,155,23,8,170
INV00516,21-09-2023,P00100,S0089,99,0,10,89
INV00517,03-12-2025,P00100,S0090,80,21,7,94
INV00518,23-11-2023,P00101,S0008,95,22,2,115
INV00519,08-06-2023,P00101,S0030,59,35,9,85
INV00520,04-04-2026,P00101,S0054,57,28,9,76
INV00521,19-08-2021,P00101,S0056,105,14,7,112
INV00522,08-04-2022,P00102,S0023,37,20,1,56
INV00523,30-04-2025,P00102,S0074,89,25,1,113
INV00524,29-04-2025,P00103,S0006,44,30,5,69
INV00525,29-01-2026,P00103,S0014,95,2,4,93
INV00526,13-03-2025,P00103,S0043,116,1,2,115
INV00527,02-03-2024,P00103,S0049,101,12,8,105
INV00528,15-02-2023,P00103,S0072,65,23,8,80
INV00529,13-01-2026,P00103,S0081,108,33,10,131
INV00530,07-05-2026,P00104,S0028,114,30,4,140
INV00531,10-02-2025,P00104,S0043,100,3,10,93
INV00532,03-08-2021,P00104,S0064,86,34,5,115
INV00533,15-12-2024,P00104,S0082,94,10,4,100
INV00534,24-08-2025,P00105,S0019,128,17,3,142
INV00535,02-10-2025,P00105,S0035,93,25,5,113
INV00536,26-04-2026,P00105,S0053,66,18,5,79
INV00537,05-01-2025,P00105,S0077,41,16,5,52
INV00538,02-02-2026,P00105,S0085,125,20,7,138
INV00539,22-01-2023,P00105,S0092,30,1,10,21
INV00540,02-07-2025,P00106,S0037,48,4,7,45
INV00541,01-01-2026,P00106,S0056,144,13,8,149
INV00542,27-04-2026,P00106,S0075,128,11,4,135
INV00543,19-08-2023,P00106,S0089,101,40,1,140
INV00544,15-01-2024,P00107,S0025,143,24,10,157
INV00545,02-04-2026,P00107,S0041,117,4,1,120
INV00546,14-09-2025,P00107,S0048,62,6,4,64
INV00547,18-06-2025,P00107,S0057,91,11,10,92
INV00548,14-08-2025,P00107,S0065,99,11,3,107
INV00549,16-06-2020,P00107,S0075,115,13,8,120
INV00550,08-11-2023,P00107,S0095,67,22,7,82
INV00551,20-02-2026,P00107,S0095,82,4,5,81
INV00552,21-06-2026,P00108,S0001,126,5,6,125
INV00553,23-01-2022,P00108,S0009,119,32,8,143
INV00554,26-01-2026,P00108,S0022,130,21,10,141
INV00555,03-02-2026,P00108,S0067,45,1,10,36
INV00556,27-05-2025,P00108,S0078,29,5,7,27
INV00557,11-10-2020,P00108,S0090,127,11,5,133
INV00558,17-03-2025,P00109,S0013,39,3,6,36
INV00559,06-03-2023,P00109,S0020,50,10,5,55
INV00560,27-05-2026,P00109,S0025,66,36,4,98
INV00561,30-05-2026,P00109,S0097,123,22,9,136
INV00562,28-04-2023,P00109,S0100,56,20,2,74
INV00563,21-12-2024,P00110,S0027,95,5,8,92
INV00564,02-01-2024,P00110,S0093,88,8,3,93
INV00565,10-08-2025,P00111,S0004,79,1,7,73
INV00566,04-03-2025,P00111,S0024,43,22,3,62
INV00567,05-08-2025,P00111,S0030,159,28,9,178
INV00568,26-01-2022,P00111,S0045,79,17,10,86
INV00569,24-08-2023,P00111,S0059,142,25,3,164
INV00570,11-05-2023,P00112,S0040,121,24,7,138
INV00571,18-05-2026,P00112,S0051,43,11,4,50
INV00572,01-10-2024,P00112,S0082,89,9,3,95
INV00573,02-11-2024,P00113,S0005,143,14,6,151
INV00574,18-06-2025,P00113,S0030,104,40,9,135
INV00575,13-11-2023,P00113,S0032,89,3,1,91
INV00576,07-01-2026,P00113,S0083,62,32,4,90
INV00577,30-01-2023,P00114,S0020,77,16,3,90
INV00578,17-10-2025,P00114,S0053,93,37,1,129
INV00579,01-09-2024,P00114,S0074,102,9,7,104
INV00580,10-03-2022,P00115,S0040,98,18,10,106
INV00581,20-02-2026,P00115,S0053,137,19,1,155
INV00582,19-06-2021,P00115,S0100,81,32,8,105
INV00583,06-05-2024,P00116,S0001,91,21,4,108
INV00584,21-02-2026,P00116,S0019,55,23,3,75
INV00585,27-11-2025,P00116,S0061,79,35,7,107
INV00586,30-06-2026,P00116,S0073,143,11,9,145
INV00587,20-02-2025,P00117,S0032,138,18,9,147
INV00588,22-06-2026,P00117,S0066,47,33,2,78
INV00589,30-10-2023,P00117,S0074,131,2,9,124
INV00590,24-07-2025,P00117,S0082,60,3,2,61
INV00591,04-09-2025,P00117,S0094,87,37,9,115
INV00592,12-08-2023,P00118,S0009,38,0,4,34
INV00593,27-05-2026,P00118,S0074,121,10,8,123
INV00594,29-03-2025,P00119,S0037,91,7,6,92
INV00595,24-11-2024,P00119,S0057,118,33,6,145
INV00596,23-07-2021,P00119,S0061,43,21,9,55
INV00597,26-06-2025,P00119,S0079,53,40,2,91
INV00598,27-01-2025,P00119,S0080,121,36,9,148
INV00599,10-06-2021,P00119,S0084,60,33,6,87
INV00600,08-09-2024,P00120,S0029,110,27,2,135
INV00601,11-02-2022,P00120,S0063,118,23,3,138
INV00602,05-05-2025,P00120,S0097,114,15,3,126
INV00603,08-09-2023,P00121,S0007,83,27,7,103
INV00604,02-03-2025,P00121,S0015,39,32,6,65
INV00605,31-12-2023,P00121,S0038,49,1,9,41
INV00606,25-02-2026,P00121,S0089,154,26,7,173
INV00607,26-07-2024,P00122,S0003,87,28,9,106
INV00608,28-03-2023,P00122,S0015,145,18,9,154
INV00609,29-09-2023,P00123,S0041,139,27,9,157
INV00610,18-12-2025,P00123,S0064,138,13,8,143
INV00611,02-11-2022,P00123,S0073,27,32,3,56
INV00612,25-03-2025,P00123,S0077,157,20,8,169
INV00613,02-04-2025,P00124,S0007,123,0,8,115
INV00614,31-08-2025,P00124,S0060,55,10,1,64
INV00615,26-11-2022,P00124,S0070,41,14,7,48
INV00616,27-05-2025,P00124,S0089,124,29,8,145
INV00617,18-06-2023,P00125,S0016,31,23,10,44
INV00618,21-05-2021,P00125,S0022,29,21,5,45
INV00619,21-12-2022,P00125,S0031,34,14,6,42
INV00620,17-12-2024,P00125,S0039,26,6,3,29
INV00621,14-06-2025,P00125,S0065,116,8,6,118
INV00622,06-06-2025,P00125,S0071,29,11,2,38
INV00623,16-06-2026,P00125,S0071,38,37,7,68
INV00624,01-12-2022,P00125,S0088,46,17,9,54
INV00625,28-01-2023,P00126,S0020,49,21,2,68
INV00626,05-02-2022,P00126,S0041,66,8,5,69
INV00627,05-06-2026,P00126,S0076,150,11,7,154
INV00628,03-09-2022,P00126,S0081,77,28,7,98
INV00629,14-12-2022,P00127,S0062,94,40,5,129
INV00630,03-11-2024,P00127,S0062,129,12,7,134
INV00631,25-01-2026,P00127,S0070,137,30,9,158
INV00632,06-03-2026,P00127,S0071,82,12,9,85
INV00633,20-04-2023,P00128,S0020,101,38,4,135
INV00634,22-03-2020,P00128,S0024,78,17,5,90
INV00635,08-12-2024,P00128,S0100,113,11,6,118
INV00636,07-04-2026,P00129,S0059,62,5,2,65
INV00637,16-07-2021,P00129,S0073,112,22,10,124
INV00638,26-06-2026,P00129,S0080,85,39,7,117
INV00639,04-02-2020,P00130,S0002,158,12,8,162
INV00640,17-05-2026,P00130,S0023,110,26,10,126
INV00641,13-07-2023,P00130,S0041,83,6,2,87
INV00642,24-10-2025,P00130,S0099,69,3,8,64
INV00643,19-09-2022,P00131,S0004,136,21,3,154
INV00644,26-03-2026,P00131,S0021,62,33,10,85
INV00645,22-02-2026,P00131,S0076,75,26,8,93
INV00646,14-06-2023,P00132,S0012,103,35,8,130
INV00647,03-02-2026,P00132,S0031,110,21,9,122
INV00648,31-10-2024,P00132,S0034,85,29,5,109
INV00649,23-04-2024,P00132,S0037,126,9,3,132
INV00650,30-05-2026,P00132,S0039,24,38,4,58
INV00651,19-01-2022,P00132,S0040,149,7,2,154
INV00652,05-06-2026,P00132,S0075,112,4,7,109
INV00653,01-01-2026,P00133,S0038,36,10,4,42
INV00654,07-11-2025,P00133,S0041,41,31,5,67
INV00655,22-01-2024,P00133,S0042,117,32,4,145
INV00656,10-01-2026,P00134,S0003,83,14,3,94
INV00657,14-05-2026,P00134,S0020,80,17,7,90
INV00658,14-08-2025,P00134,S0072,149,32,8,173
INV00659,25-11-2025,P00134,S0076,30,29,5,54
INV00660,19-01-2021,P00134,S0080,138,19,3,154
INV00661,15-06-2025,P00134,S0100,35,25,2,58
INV00662,06-11-2025,P00135,S0015,68,27,5,90
INV00663,05-11-2025,P00135,S0047,116,5,2,119
INV00664,27-12-2025,P00135,S0053,126,36,2,160
INV00665,17-12-2025,P00135,S0097,142,15,7,150
INV00666,31-01-2022,P00136,S0006,134,17,10,141
INV00667,01-04-2026,P00136,S0010,156,5,8,153
INV00668,02-12-2022,P00136,S0025,135,28,2,161
INV00669,13-04-2026,P00136,S0026,102,31,10,123
INV00670,26-06-2026,P00136,S0062,108,12,10,110
INV00671,15-03-2025,P00136,S0100,105,31,1,135
INV00672,03-09-2023,P00137,S0021,107,6,6,107
INV00673,25-07-2020,P00137,S0060,153,4,5,152
INV00674,15-04-2026,P00137,S0070,126,5,5,126
INV00675,15-06-2026,P00138,S0008,158,2,9,151
INV00676,09-03-2026,P00138,S0029,127,36,5,158
INV00677,03-05-2025,P00138,S0036,107,33,8,132
INV00678,21-12-2021,P00138,S0038,72,33,9,96
INV00679,10-06-2024,P00138,S0042,29,37,4,62
INV00680,01-11-2025,P00138,S0045,152,21,3,170
INV00681,03-05-2026,P00138,S0061,30,3,4,29
INV00682,12-06-2024,P00138,S0066,41,32,2,71
INV00683,11-08-2024,P00138,S0096,131,31,6,156
INV00684,29-11-2024,P00139,S0024,127,22,1,148
INV00685,31-08-2022,P00139,S0099,82,22,2,102
INV00686,30-12-2025,P00140,S0019,138,40,4,174
INV00687,07-06-2025,P00140,S0067,134,12,5,141
INV00688,03-01-2022,P00141,S0008,138,10,3,145
INV00689,18-01-2025,P00141,S0009,116,38,6,148
INV00690,02-10-2025,P00141,S0013,112,9,8,113
INV00691,29-08-2023,P00141,S0067,145,16,7,154
INV00692,14-09-2022,P00142,S0014,51,40,1,90
INV00693,27-03-2025,P00142,S0048,61,22,2,81
INV00694,27-02-2026,P00142,S0071,154,12,4,162
INV00695,20-01-2024,P00142,S0092,83,17,1,99
INV00696,10-05-2025,P00143,S0006,112,21,1,132
INV00697,11-01-2025,P00143,S0009,58,26,8,76
INV00698,07-05-2025,P00143,S0022,76,29,2,103
INV00699,10-07-2023,P00143,S0023,83,33,8,108
INV00700,11-10-2024,P00143,S0023,108,30,9,129
INV00701,09-05-2021,P00143,S0033,38,38,3,73
INV00702,28-06-2026,P00143,S0050,78,24,6,96
INV00703,28-11-2025,P00143,S0057,82,14,7,89
INV00704,07-04-2024,P00143,S0097,50,8,5,53
INV00705,04-08-2022,P00144,S0011,126,6,4,128
INV00706,19-12-2023,P00144,S0012,113,30,8,135
INV00707,04-03-2024,P00144,S0015,154,3,8,149
INV00708,20-04-2026,P00144,S0040,93,30,2,121
INV00709,10-05-2025,P00144,S0043,100,29,4,125
INV00710,13-05-2021,P00144,S0056,88,31,10,109
INV00711,13-04-2025,P00144,S0069,134,32,8,158
INV00712,26-01-2025,P00144,S0090,92,25,6,111
INV00713,24-08-2025,P00144,S0099,26,37,3,60
INV00714,26-04-2020,P00145,S0019,84,2,8,78
INV00715,17-07-2022,P00145,S0039,68,1,4,65
INV00716,06-06-2024,P00145,S0065,60,40,9,91
INV00717,31-12-2021,P00145,S0066,76,6,1,81
INV00718,26-08-2022,P00145,S0072,159,13,9,163
INV00719,11-08-2025,P00145,S0085,46,34,9,71
INV00720,25-04-2026,P00145,S0090,68,8,2,74
INV00721,20-02-2026,P00146,S0018,60,24,8,76
INV00722,02-08-2021,P00146,S0052,70,26,9,87
INV00723,27-02-2026,P00146,S0080,121,17,9,129
INV00724,24-10-2025,P00147,S0036,48,1,7,42
INV00725,10-03-2023,P00147,S0045,54,31,4,81
INV00726,03-09-2025,P00147,S0067,107,25,4,128
INV00727,02-07-2025,P00147,S0095,159,34,9,184
INV00728,30-03-2024,P00148,S0008,138,31,8,161
INV00729,05-09-2021,P00148,S0029,122,28,10,140
INV00730,18-09-2023,P00148,S0056,102,11,1,112
INV00731,16-09-2024,P00148,S0098,124,22,7,139
INV00732,19-07-2025,P00149,S0019,78,1,3,76
INV00733,22-09-2023,P00149,S0043,51,25,5,71
INV00734,27-11-2022,P00149,S0085,151,37,8,180
INV00735,21-06-2025,P00149,S0087,71,16,6,81
INV00736,27-02-2022,P00150,S0016,144,18,8,154
INV00737,29-06-2026,P00150,S0034,126,35,8,153
INV00738,19-06-2026,P00150,S0044,71,14,7,78
INV00739,12-10-2025,P00150,S0063,144,29,8,165
INV00740,24-02-2023,P00150,S0087,111,12,9,114
INV00741,17-01-2022,P00150,S0092,95,18,7,106
INV00742,25-07-2025,P00151,S0027,107,5,10,102
INV00743,10-06-2026,P00151,S0041,146,39,10,175
INV00744,09-02-2023,P00151,S0051,95,25,9,111
INV00745,07-02-2026,P00151,S0062,62,9,10,61
INV00746,16-10-2023,P00151,S0078,100,29,7,122
INV00747,13-07-2024,P00151,S0091,52,28,3,77
INV00748,21-11-2022,P00151,S0098,73,29,8,94
INV00749,15-02-2021,P00152,S0029,32,0,5,27
INV00750,15-01-2021,P00152,S0038,89,18,9,98
INV00751,02-05-2026,P00152,S0045,145,9,4,150
INV00752,25-01-2021,P00152,S0049,49,10,7,52
INV00753,26-06-2026,P00152,S0051,125,34,9,150
INV00754,01-07-2025,P00152,S0058,86,26,10,102
INV00755,12-11-2023,P00152,S0077,91,13,5,99
INV00756,20-02-2026,P00153,S0001,81,24,1,104
INV00757,10-02-2020,P00153,S0013,134,0,6,128
INV00758,19-07-2025,P00153,S0025,28,16,6,38
INV00759,11-11-2025,P00153,S0041,142,24,10,156
INV00760,20-06-2024,P00153,S0076,107,20,1,126
INV00761,11-04-2025,P00154,S0021,64,1,10,55
INV00762,27-01-2023,P00154,S0088,139,14,9,144
INV00763,07-02-2026,P00154,S0095,33,5,1,37
INV00764,16-01-2026,P00155,S0023,120,3,2,121
INV00765,28-06-2026,P00155,S0024,104,26,4,126
INV00766,04-04-2024,P00155,S0026,45,18,10,53
INV00767,21-06-2026,P00155,S0041,152,26,2,176
INV00768,05-10-2025,P00155,S0052,40,39,5,74
INV00769,16-08-2023,P00155,S0061,68,40,3,105
INV00770,29-08-2024,P00155,S0067,57,18,8,67
INV00771,11-06-2021,P00155,S0073,127,17,7,137
INV00772,28-12-2025,P00156,S0060,71,33,1,103
INV00773,07-05-2026,P00156,S0070,128,26,7,147
INV00774,16-06-2026,P00156,S0085,124,11,1,134
INV00775,13-07-2022,P00156,S0098,102,0,8,94
INV00776,26-05-2023,P00157,S0014,85,14,6,93
INV00777,13-05-2026,P00157,S0019,81,14,6,89
INV00778,08-05-2024,P00157,S0021,78,12,3,87
INV00779,18-10-2024,P00157,S0032,31,39,7,63
INV00780,23-06-2026,P00158,S0054,31,35,6,60
INV00781,10-09-2021,P00158,S0067,59,18,1,76
INV00782,20-10-2022,P00158,S0067,76,16,4,88
INV00783,21-02-2026,P00158,S0070,147,21,3,165
INV00784,27-08-2024,P00158,S0075,77,26,10,93
INV00785,07-01-2023,P00158,S0085,136,23,2,157
INV00786,13-04-2026,P00159,S0034,145,6,8,143
INV00787,14-05-2026,P00159,S0040,63,1,2,62
INV00788,05-08-2021,P00159,S0054,55,38,5,88
INV00789,17-01-2022,P00159,S0085,122,11,6,127
INV00790,26-04-2023,P00160,S0007,31,3,8,26
INV00791,22-04-2020,P00160,S0014,77,7,7,77
INV00792,04-12-2025,P00160,S0029,110,16,6,120
INV00793,03-05-2020,P00160,S0061,77,26,3,100
INV00794,29-07-2023,P00160,S0074,109,6,6,109
INV00795,18-09-2024,P00161,S0026,139,2,4,137
INV00796,05-10-2021,P00161,S0029,147,23,1,169
INV00797,18-02-2026,P00161,S0049,49,37,6,80
INV00798,08-04-2026,P00161,S0060,92,5,6,91
INV00799,31-05-2023,P00161,S0068,148,36,9,175
INV00800,07-02-2024,P00161,S0100,89,31,4,116
INV00801,29-03-2026,P00162,S0022,31,30,9,52
INV00802,25-07-2025,P00162,S0023,42,31,3,70
INV00803,02-05-2026,P00162,S0027,86,6,8,84
INV00804,29-04-2022,P00162,S0045,92,38,2,128
INV00805,01-12-2024,P00162,S0050,53,24,3,74
INV00806,28-06-2025,P00162,S0070,151,25,4,172
INV00807,17-06-2022,P00162,S0077,130,8,9,129
INV00808,15-02-2023,P00162,S0084,48,37,3,82
INV00809,04-02-2025,P00162,S0087,122,15,3,134
INV00810,04-05-2025,P00163,S0017,39,15,3,51
INV00811,18-08-2025,P00164,S0030,66,10,10,66
INV00812,26-12-2025,P00164,S0032,158,15,8,165
INV00813,03-10-2024,P00164,S0040,101,18,10,109
INV00814,10-12-2025,P00164,S0049,40,8,2,46
INV00815,28-04-2026,P00164,S0062,146,25,6,165
INV00816,26-02-2021,P00164,S0069,115,24,3,136
INV00817,03-05-2026,P00164,S0077,151,15,3,163
INV00818,20-06-2021,P00165,S0012,72,31,6,97
INV00819,04-05-2026,P00165,S0014,60,21,7,74
INV00820,22-01-2024,P00165,S0041,139,6,2,143
INV00821,02-11-2022,P00165,S0057,108,19,5,122
INV00822,23-10-2025,P00165,S0073,77,24,10,91
INV00823,23-10-2024,P00165,S0085,135,24,8,151
INV00824,04-05-2020,P00165,S0090,122,38,2,158
INV00825,07-11-2023,P00166,S0001,74,6,2,78
INV00826,07-10-2024,P00166,S0001,78,28,6,100
INV00827,19-04-2026,P00166,S0020,134,30,4,160
INV00828,24-04-2020,P00166,S0024,35,3,3,35
INV00829,12-03-2022,P00166,S0032,54,34,9,79
INV00830,21-06-2022,P00166,S0034,107,21,1,127
INV00831,05-04-2026,P00166,S0034,127,15,6,136
INV00832,10-03-2023,P00166,S0052,57,33,5,85
INV00833,17-05-2026,P00166,S0053,132,17,7,142
INV00834,21-09-2024,P00166,S0056,89,24,4,109
INV00835,30-07-2020,P00166,S0078,31,24,1,54
INV00836,24-02-2021,P00166,S0094,42,2,5,39
INV00837,06-11-2022,P00167,S0012,68,37,3,102
INV00838,08-03-2025,P00167,S0039,83,33,6,110
INV00839,22-09-2025,P00167,S0058,97,25,7,115
INV00840,21-06-2025,P00167,S0060,104,28,8,124
INV00841,17-09-2025,P00167,S0066,116,34,10,140
INV00842,22-02-2024,P00167,S0091,123,6,4,125
INV00843,29-01-2023,P00168,S0013,148,35,10,173
INV00844,12-01-2023,P00168,S0062,39,32,2,69
INV00845,14-05-2026,P00168,S0082,119,11,8,122
INV00846,23-01-2026,P00168,S0092,55,9,8,56
INV00847,25-06-2025,P00169,S0004,105,37,2,140
INV00848,14-05-2021,P00169,S0012,91,11,3,99
INV00849,12-04-2023,P00169,S0080,52,34,10,76
INV00850,29-03-2026,P00169,S0089,140,8,7,141
INV00851,07-11-2025,P00170,S0047,47,2,3,46
INV00852,10-11-2024,P00171,S0016,137,35,9,163
INV00853,06-01-2021,P00171,S0051,52,31,3,80
INV00854,29-03-2026,P00172,S0029,108,35,2,141
INV00855,22-06-2025,P00172,S0037,107,27,9,125
INV00856,15-12-2023,P00172,S0046,46,31,6,71
INV00857,06-01-2020,P00172,S0070,74,22,3,93
INV00858,17-03-2025,P00173,S0020,36,15,5,46
INV00859,27-06-2026,P00173,S0022,54,15,2,67
INV00860,07-02-2026,P00173,S0056,133,36,7,162
INV00861,15-06-2025,P00173,S0089,68,22,1,89
INV00862,09-01-2020,P00174,S0013,46,38,5,79
INV00863,06-01-2025,P00174,S0018,109,35,10,134
INV00864,06-03-2026,P00174,S0036,41,27,3,65
INV00865,09-07-2025,P00174,S0037,134,22,3,153
INV00866,06-09-2025,P00174,S0052,156,30,10,176
INV00867,10-09-2023,P00174,S0054,30,2,8,24
INV00868,17-03-2024,P00174,S0057,59,22,9,72
INV00869,29-04-2023,P00174,S0091,109,10,8,111
INV00870,10-01-2022,P00175,S0029,34,31,4,61
INV00871,24-01-2026,P00175,S0058,137,7,3,141
INV00872,21-07-2024,P00175,S0078,121,2,2,121
INV00873,14-03-2021,P00176,S0009,107,33,10,130
INV00874,20-11-2025,P00176,S0046,128,26,9,145
INV00875,15-06-2025,P00176,S0061,74,34,7,101
INV00876,27-04-2026,P00176,S0081,75,1,7,69
INV00877,23-04-2026,P00177,S0027,85,12,9,88
INV00878,03-01-2022,P00177,S0052,77,15,9,83
INV00879,05-05-2025,P00177,S0072,29,23,7,45
INV00880,14-09-2023,P00177,S0080,41,35,9,67
INV00881,15-01-2023,P00177,S0099,93,13,2,104
INV00882,30-03-2026,P00177,S0099,104,8,1,111
INV00883,30-04-2026,P00178,S0030,147,30,10,167
INV00884,01-01-2025,P00178,S0076,78,7,10,75
INV00885,06-03-2020,P00178,S0098,81,11,4,88
INV00886,17-03-2023,P00178,S0098,88,38,6,120
INV00887,28-06-2024,P00179,S0017,115,16,3,128
INV00888,27-05-2026,P00179,S0039,83,19,8,94
INV00889,05-03-2026,P00179,S0042,117,11,2,126
INV00890,25-11-2024,P00179,S0057,91,19,7,103
INV00891,19-11-2025,P00179,S0057,103,6,10,99
INV00892,22-10-2025,P00179,S0085,140,32,10,162
INV00893,15-03-2026,P00179,S0089,93,23,3,113
INV00894,23-07-2024,P00180,S0010,38,1,6,33
INV00895,06-07-2025,P00180,S0037,56,22,5,73
INV00896,25-08-2025,P00180,S0048,108,29,3,134
INV00897,31-07-2024,P00180,S0054,37,33,6,64
INV00898,06-06-2026,P00180,S0090,101,23,2,122
INV00899,12-04-2026,P00181,S0001,115,29,10,134
INV00900,27-10-2025,P00181,S0043,156,17,9,164
INV00901,31-05-2024,P00181,S0087,97,29,1,125
INV00902,18-02-2021,P00181,S0089,119,25,10,134
INV00903,21-07-2024,P00181,S0097,72,8,3,77
INV00904,29-04-2026,P00182,S0004,44,32,9,67
INV00905,16-10-2025,P00182,S0032,137,5,6,136
INV00906,17-06-2024,P00182,S0039,102,7,5,104
INV00907,20-03-2023,P00182,S0091,73,17,7,83
INV00908,11-11-2022,P00183,S0006,63,9,7,65
INV00909,21-02-2025,P00183,S0050,101,28,2,127
INV00910,27-11-2025,P00183,S0053,73,30,3,100
INV00911,24-05-2024,P00183,S0073,118,4,6,116
INV00912,04-02-2025,P00183,S0098,154,21,5,170
INV00913,08-06-2025,P00184,S0048,92,32,3,121
INV00914,12-07-2025,P00184,S0054,28,21,6,43
INV00915,15-05-2025,P00185,S0017,71,4,4,71
INV00916,10-12-2021,P00185,S0019,70,29,4,95
INV00917,31-08-2023,P00185,S0042,85,33,8,110
INV00918,12-02-2026,P00185,S0055,121,33,9,145
INV00919,10-03-2025,P00185,S0061,146,10,4,152
INV00920,23-07-2023,P00185,S0091,141,5,1,145
INV00921,01-06-2026,P00186,S0003,147,16,1,162
INV00922,14-01-2021,P00186,S0005,93,35,6,122
INV00923,28-05-2022,P00186,S0030,63,5,7,61
INV00924,09-11-2023,P00186,S0038,49,9,3,55
INV00925,15-10-2022,P00186,S0088,82,2,9,75
INV00926,16-04-2021,P00186,S0095,144,39,9,174
INV00927,14-01-2023,P00186,S0100,143,34,7,170
INV00928,01-01-2026,P00187,S0005,129,28,9,148
INV00929,20-08-2024,P00187,S0038,133,22,6,149
INV00930,16-05-2026,P00187,S0062,30,6,10,26
INV00931,10-01-2026,P00187,S0070,82,30,1,111
INV00932,02-10-2022,P00187,S0088,72,10,2,80
INV00933,20-04-2026,P00188,S0004,65,32,2,95
INV00934,21-02-2026,P00188,S0020,64,26,1,89
INV00935,09-02-2025,P00188,S0028,30,18,3,45
INV00936,03-06-2026,P00188,S0054,79,18,5,92
INV00937,21-10-2024,P00188,S0063,82,6,2,86
INV00938,24-12-2025,P00188,S0076,99,40,5,134
INV00939,28-05-2023,P00188,S0086,152,37,5,184
INV00940,13-08-2025,P00188,S0093,113,10,7,116
INV00941,03-11-2025,P00189,S0026,104,39,1,142
INV00942,27-07-2024,P00189,S0060,66,35,5,96
INV00943,04-08-2025,P00190,S0001,152,13,7,158
INV00944,14-07-2022,P00190,S0012,36,34,5,65
INV00945,20-09-2024,P00190,S0079,77,9,2,84
INV00946,27-06-2025,P00190,S0081,49,31,9,71
INV00947,19-02-2025,P00190,S0086,82,36,4,114
INV00948,17-06-2026,P00190,S0091,116,16,2,130
INV00949,15-08-2025,P00191,S0008,119,12,4,127
INV00950,08-01-2026,P00191,S0012,141,20,2,159
INV00951,28-03-2025,P00191,S0037,120,17,4,133
INV00952,24-12-2024,P00191,S0040,122,12,5,129
INV00953,25-01-2026,P00191,S0086,52,17,6,63
INV00954,02-09-2021,P00191,S0096,88,1,6,83
INV00955,25-10-2024,P00192,S0043,143,10,7,146
INV00956,16-07-2024,P00192,S0059,127,0,1,126
INV00957,19-10-2022,P00192,S0077,59,33,1,91
INV00958,18-11-2021,P00193,S0012,49,4,7,46
INV00959,27-02-2026,P00193,S0020,117,9,2,124
INV00960,20-10-2020,P00193,S0031,141,12,6,147
INV00961,25-03-2024,P00193,S0046,38,19,4,53
INV00962,18-02-2026,P00193,S0056,90,10,9,91
INV00963,24-08-2023,P00193,S0070,26,17,3,40
INV00964,23-11-2024,P00193,S0076,136,3,8,131
INV00965,04-02-2026,P00194,S0005,115,5,4,116
INV00966,29-06-2022,P00194,S0007,44,16,2,58
INV00967,12-07-2024,P00194,S0015,54,15,3,66
INV00968,10-11-2020,P00194,S0025,122,1,10,113
INV00969,12-04-2026,P00194,S0060,99,24,8,115
INV00970,30-11-2023,P00194,S0100,89,17,2,104
INV00971,27-08-2021,P00195,S0003,111,13,8,116
INV00972,07-02-2023,P00195,S0011,153,33,10,176
INV00973,12-02-2024,P00195,S0089,30,30,9,51
INV00974,03-04-2026,P00195,S0091,153,6,3,156
INV00975,17-12-2021,P00195,S0092,27,14,3,38
INV00976,12-02-2026,P00195,S0096,152,22,7,167
INV00977,16-05-2026,P00196,S0012,75,7,1,81
INV00978,09-04-2024,P00196,S0026,48,0,7,41
INV00979,29-12-2022,P00196,S0035,137,24,6,155
INV00980,24-07-2024,P00196,S0072,112,29,4,137
